Price,Surface,City,Housing_unit,city_size,macroregion,floor,num_rooms,rent_bracket,surface_bracket
700.0,40.0,Firenze,Bilocale,mid,center,2.0,2,mid-low,small
3300.0,233.0,Firenze,Appartamento,mid,center,2.0,6,high,large
3700.0,140.0,Firenze,Quadrilocale,mid,center,2.0,4,high,mid
2900.0,176.0,Firenze,Appartamento,mid,center,2.0,5,high,mid
4000.0,195.0,Firenze,Quadrilocale,mid,center,2.0,4,very high,mid
800.0,71.0,Firenze,Trilocale,mid,center,2.0,3,mid-low,mid-small
1700.0,100.0,Firenze,Appartamento,mid,center,2.0,5,mid-high,mid
750.0,65.0,Firenze,Trilocale,mid,center,2.0,3,mid-low,small
1450.0,100.0,Firenze,Quadrilocale,mid,center,2.0,4,mid-high,mid
2400.0,160.0,Firenze,Appartamento,mid,center,2.0,6,high,mid
2900.0,165.0,Firenze,Appartamento,mid,center,2.0,5,high,mid
1400.0,239.0,Firenze,Appartamento,mid,center,2.0,6,mid-high,large
1000.0,42.0,Firenze,Terratetto,mid,center,2.0,2,mid-high,small
3200.0,300.0,Firenze,Appartamento,mid,center,2.0,6,high,large
900.0,66.0,Firenze,Bilocale,mid,center,2.0,2,mid-low,small
1300.0,65.0,Firenze,Trilocale,mid,center,2.0,3,mid-high,small
950.0,47.0,Firenze,Bilocale,mid,center,0.0,2,mid-low,small
8000.0,300.0,Firenze,Villa,mid,center,0.0,6,very high,large
2300.0,68.0,Firenze,Bilocale,mid,center,0.0,2,high,small
2000.0,170.0,Firenze,Appartamento,mid,center,0.0,5,high,mid
1000.0,99.0,Firenze,Trilocale,mid,center,0.0,3,mid-high,mid-small
1450.0,123.0,Firenze,Appartamento,mid,center,0.0,5,mid-high,mid
7000.0,295.0,Firenze,Appartamento,mid,center,0.0,6,very high,large
1100.0,73.0,Firenze,Trilocale,mid,center,0.0,3,mid-high,mid-small
800.0,45.0,Firenze,Bilocale,mid,center,0.0,2,mid-low,small
1400.0,60.0,Firenze,Trilocale,mid,center,0.0,3,mid-high,small
840.0,42.0,Firenze,Bilocale,mid,center,0.0,2,mid-low,small
2500.0,80.0,Firenze,Palazzo,mid,center,0.0,4,high,mid-small
2750.0,90.0,Firenze,Trilocale,mid,center,0.0,3,high,mid-small
1700.0,95.0,Firenze,Quadrilocale,mid,center,0.0,4,mid-high,mid-small
1300.0,100.0,Firenze,Appartamento,mid,center,0.0,5,mid-high,mid
1300.0,100.0,Firenze,Quadrilocale,mid,center,0.0,4,mid-high,mid
2200.0,103.0,Firenze,Quadrilocale,mid,center,0.0,4,high,mid
2800.0,170.0,Firenze,Terratetto,mid,center,0.0,5,high,mid
1300.0,100.0,Firenze,Quadrilocale,mid,center,0.0,4,mid-high,mid
2000.0,140.0,Firenze,Appartamento,mid,center,0.0,5,high,mid
1750.0,100.0,Firenze,Trilocale,mid,center,0.0,3,mid-high,mid
4500.0,150.0,Firenze,Appartamento,mid,center,0.0,5,very high,mid
2950.0,232.0,Firenze,Appartamento,mid,center,0.0,6,high,large
9000.0,129.0,Firenze,Appartamento,mid,center,0.0,6,very high,mid
1700.0,150.0,Firenze,Appartamento,mid,center,0.0,6,mid-high,mid
1900.0,134.0,Firenze,Appartamento,mid,center,2.0,6,mid-high,mid
2000.0,180.0,Firenze,Quadrilocale,mid,center,2.0,4,high,mid
2800.0,329.0,Firenze,Villa,mid,center,2.0,6,high,large
1300.0,65.0,Firenze,Trilocale,mid,center,2.0,3,mid-high,small
7800.0,180.0,Firenze,Appartamento,mid,center,2.0,6,very high,mid
1800.0,105.0,Firenze,Appartamento,mid,center,2.0,5,mid-high,mid
1500.0,60.0,Firenze,Bilocale,mid,center,2.0,2,mid-high,small
3500.0,79.0,Firenze,Trilocale,mid,center,2.0,3,high,mid-small
6000.0,338.0,Firenze,Villa,mid,center,2.0,6,very high,large
4500.0,125.0,Firenze,Attico,mid,center,2.0,3,very high,mid
1500.0,55.0,Firenze,Bilocale,mid,center,2.0,2,mid-high,small
800.0,71.0,Firenze,Trilocale,mid,center,2.0,3,mid-low,mid-small
2200.0,165.0,Firenze,Appartamento,mid,center,2.0,6,high,mid
1500.0,60.0,Firenze,Trilocale,mid,center,2.0,3,mid-high,small
2000.0,140.0,Firenze,Appartamento,mid,center,2.0,6,high,mid
1300.0,107.0,Firenze,Quadrilocale,mid,center,2.0,4,mid-high,mid
4000.0,120.0,Firenze,Trilocale,mid,center,2.0,3,very high,mid
870.0,110.0,Firenze,Appartamento,mid,center,2.0,5,mid-low,mid
2800.0,70.0,Firenze,Quadrilocale,mid,center,2.0,4,high,mid-small
1500.0,75.0,Firenze,Quadrilocale,mid,center,2.0,4,mid-high,mid-small
1550.0,94.0,Firenze,Trilocale,mid,center,2.0,3,mid-high,mid-small
1800.0,50.0,Firenze,Bilocale,mid,center,2.0,2,mid-high,small
6500.0,200.0,Firenze,Appartamento,mid,center,2.0,6,very high,large
1900.0,132.0,Firenze,Appartamento,mid,center,2.0,6,mid-high,mid
3500.0,300.0,Firenze,Appartamento,mid,center,2.0,6,high,large
1750.0,80.0,Firenze,Quadrilocale,mid,center,2.0,4,mid-high,mid-small
800.0,65.0,Firenze,Trilocale,mid,center,2.0,3,mid-low,small
1750.0,120.0,Firenze,Quadrilocale,mid,center,2.0,4,mid-high,mid
4000.0,100.0,Firenze,Quadrilocale,mid,center,2.0,4,very high,mid
1800.0,110.0,Firenze,Appartamento,mid,center,2.0,5,mid-high,mid
4000.0,180.0,Firenze,Appartamento,mid,center,2.0,6,very high,mid
1300.0,120.0,Firenze,Quadrilocale,mid,center,2.0,4,mid-high,mid
1350.0,600.0,Firenze,Villa,mid,center,2.0,6,mid-high,very large
4000.0,300.0,Firenze,Appartamento,mid,center,2.0,6,very high,large
1000.0,500.0,Firenze,Villa,mid,center,2.0,6,mid-high,very large
4500.0,350.0,Firenze,Appartamento,mid,center,2.0,6,very high,large
1500.0,500.0,Firenze,Villa,mid,center,2.0,6,mid-high,very large
5000.0,395.0,Firenze,Attico,mid,center,2.0,6,very high,large
3200.0,160.0,Firenze,Appartamento,mid,center,2.0,5,high,mid
3500.0,140.0,Firenze,Appartamento,mid,center,2.0,6,high,mid
5000.0,300.0,Firenze,Appartamento,mid,center,2.0,6,very high,large
3800.0,250.0,Firenze,Appartamento,mid,center,2.0,6,high,large
8000.0,300.0,Firenze,Appartamento,mid,center,2.0,6,very high,large
5500.0,300.0,Firenze,Villa,mid,center,2.0,6,very high,large
7000.0,350.0,Firenze,Appartamento,mid,center,2.0,6,very high,large
6800.0,560.0,Firenze,Villa,mid,center,2.0,6,very high,very large
9000.0,500.0,Firenze,Villa,mid,center,2.0,6,very high,very large
1000.0,300.0,Firenze,Villa,mid,center,0.0,6,mid-high,large
5500.0,220.0,Firenze,Appartamento,mid,center,0.0,6,very high,large
4500.0,250.0,Firenze,Attico,mid,center,0.0,6,very high,large
1500.0,900.0,Firenze,Villa,mid,center,0.0,6,mid-high,very large
1700.0,80.0,Firenze,Loft,mid,center,0.0,2,mid-high,mid-small
1000.0,60.0,Firenze,Bilocale,mid,center,0.0,2,mid-high,small
2650.0,132.0,Firenze,Appartamento,mid,center,0.0,6,high,mid
2200.0,110.0,Firenze,Appartamento,mid,center,0.0,5,high,mid
1000.0,55.0,Firenze,Bilocale,mid,center,0.0,2,mid-high,small
1800.0,70.0,Firenze,Trilocale,mid,center,0.0,3,mid-high,mid-small
1300.0,100.0,Firenze,Quadrilocale,mid,center,0.0,4,mid-high,mid
1700.0,600.0,Firenze,Villa,mid,center,0.0,6,mid-high,very large
1300.0,46.0,Firenze,Trilocale,mid,center,0.0,3,mid-high,small
3800.0,90.0,Firenze,Quadrilocale,mid,center,0.0,4,high,mid-small
2000.0,440.0,Firenze,Appartamento,mid,center,0.0,6,high,very large
7000.0,215.0,Firenze,Appartamento,mid,center,0.0,6,very high,large
750.0,45.0,Firenze,Bilocale,mid,center,0.0,2,mid-low,small
800.0,45.0,Firenze,Bilocale,mid,center,0.0,2,mid-low,small
2000.0,450.0,Firenze,Attico,mid,center,0.0,6,high,very large
1200.0,120.0,Firenze,Quadrilocale,mid,center,0.0,4,mid-high,mid
1500.0,180.0,Firenze,Appartamento,mid,center,0.0,6,mid-high,mid
1000.0,63.0,Firenze,Bilocale,mid,center,0.0,2,mid-high,small
1250.0,60.0,Firenze,Trilocale,mid,center,0.0,3,mid-high,small
6000.0,180.0,Firenze,Appartamento,mid,center,0.0,6,very high,mid
1800.0,50.0,Firenze,Bilocale,mid,center,2.0,2,mid-high,small
1000.0,60.0,Firenze,Bilocale,mid,center,2.0,2,mid-high,small
3500.0,204.0,Firenze,Appartamento,mid,center,2.0,5,high,large
900.0,60.0,Firenze,Bilocale,mid,center,2.0,2,mid-low,small
2750.0,98.0,Firenze,Trilocale,mid,center,2.0,3,high,mid-small
6000.0,220.0,Firenze,Appartamento,mid,center,2.0,6,very high,large
4500.0,300.0,Firenze,Appartamento,mid,center,2.0,6,very high,large
6500.0,497.0,Firenze,Appartamento,mid,center,2.0,6,very high,very large
1600.0,80.0,Firenze,Quadrilocale,mid,center,2.0,4,mid-high,mid-small
1100.0,65.0,Firenze,Trilocale,mid,center,2.0,3,mid-high,small
3500.0,160.0,Firenze,Appartamento,mid,center,2.0,6,high,mid
1500.0,98.0,Firenze,Quadrilocale,mid,center,2.0,4,mid-high,mid-small
7000.0,400.0,Firenze,Appartamento,mid,center,2.0,6,very high,very large
700.0,45.0,Firenze,Bilocale,mid,center,2.0,2,mid-low,small
1800.0,133.0,Firenze,Appartamento,mid,center,2.0,5,mid-high,mid
1500.0,55.0,Firenze,Bilocale,mid,center,2.0,2,mid-high,small
2500.0,120.0,Firenze,Appartamento,mid,center,2.0,5,high,mid
1200.0,100.0,Firenze,Trilocale,mid,center,2.0,3,mid-high,mid
2500.0,190.0,Firenze,Appartamento,mid,center,2.0,6,high,mid
5000.0,200.0,Firenze,Villa,mid,center,2.0,6,very high,large
2900.0,158.0,Firenze,Quadrilocale,mid,center,2.0,4,high,mid
4000.0,160.0,Firenze,Appartamento,mid,center,2.0,6,very high,mid
3500.0,200.0,Firenze,Attico,mid,center,2.0,6,high,large
1500.0,90.0,Firenze,Quadrilocale,mid,center,2.0,4,mid-high,mid-small
1100.0,55.0,Firenze,Trilocale,mid,center,2.0,3,mid-high,small
950.0,86.0,Firenze,Quadrilocale,mid,center,0.0,4,mid-low,mid-small
7000.0,281.0,Firenze,Appartamento,mid,center,0.0,6,very high,large
2800.0,190.0,Firenze,Appartamento,mid,center,0.0,5,high,mid
2750.0,85.0,Firenze,Trilocale,mid,center,0.0,3,high,mid-small
3000.0,139.0,Firenze,Appartamento,mid,center,0.0,6,high,mid
700.0,45.0,Firenze,Bilocale,mid,center,0.0,2,mid-low,small
7000.0,210.0,Firenze,Appartamento,mid,center,0.0,6,very high,large
2000.0,450.0,Firenze,Appartamento,mid,center,0.0,6,high,very large
1500.0,55.0,Firenze,Bilocale,mid,center,0.0,2,mid-high,small
3300.0,150.0,Firenze,Appartamento,mid,center,0.0,6,high,mid
3250.0,160.0,Firenze,Appartamento,mid,center,0.0,5,high,mid
1750.0,75.0,Firenze,Attico,mid,center,0.0,2,mid-high,mid-small
1300.0,110.0,Firenze,Appartamento,mid,center,0.0,5,mid-high,mid
2000.0,500.0,Firenze,Attico,mid,center,0.0,6,high,very large
1300.0,50.0,Firenze,Attico,mid,center,0.0,2,mid-high,small
1500.0,45.0,Firenze,Bilocale,mid,center,0.0,2,mid-high,small
3500.0,90.0,Firenze,Loft,mid,center,0.0,5,high,mid-small
5000.0,120.0,Firenze,Appartamento,mid,center,0.0,6,very high,mid
1200.0,65.0,Firenze,Trilocale,mid,center,0.0,3,mid-high,small
800.0,50.0,Firenze,Bilocale,mid,center,0.0,2,mid-low,small
3500.0,200.0,Firenze,Villa,mid,center,0.0,6,high,large
1000.0,480.0,Firenze,Appartamento,mid,center,0.0,6,mid-high,very large
1200.0,70.0,Firenze,Trilocale,mid,center,0.0,3,mid-high,mid-small
950.0,40.0,Firenze,Monolocale,mid,center,0.0,1,mid-low,small
800.0,35.0,Firenze,Monolocale,mid,center,2.0,1,mid-low,very small
800.0,40.0,Firenze,Bilocale,mid,center,2.0,2,mid-low,small
1350.0,60.0,Firenze,Trilocale,mid,center,2.0,3,mid-high,small
1300.0,90.0,Firenze,Quadrilocale,mid,center,2.0,4,mid-high,mid-small
1200.0,50.0,Firenze,Bilocale,mid,center,2.0,2,mid-high,small
4000.0,75.0,Firenze,Trilocale,mid,center,2.0,3,very high,mid-small
7000.0,300.0,Firenze,Appartamento,mid,center,2.0,6,very high,large
1700.0,50.0,Firenze,Bilocale,mid,center,2.0,2,mid-high,small
3000.0,130.0,Firenze,Attico,mid,center,2.0,5,high,mid
1200.0,80.0,Firenze,Quadrilocale,mid,center,2.0,4,mid-high,mid-small
950.0,40.0,Firenze,Monolocale,mid,center,2.0,1,mid-low,small
1600.0,90.0,Firenze,Quadrilocale,mid,center,2.0,4,mid-high,mid-small
1200.0,480.0,Firenze,Villa,mid,center,2.0,6,mid-high,very large
1250.0,80.0,Firenze,Quadrilocale,mid,center,2.0,4,mid-high,mid-small
1500.0,90.0,Firenze,Quadrilocale,mid,center,2.0,4,mid-high,mid-small
2500.0,150.0,Firenze,Villa,mid,center,2.0,5,high,mid
4200.0,250.0,Firenze,Villa,mid,center,2.0,6,very high,large
1000.0,40.0,Firenze,Monolocale,mid,center,2.0,1,mid-high,small
920.0,115.0,Firenze,Appartamento,mid,center,2.0,5,mid-low,mid
3500.0,201.0,Firenze,Appartamento,mid,center,2.0,6,high,large
3500.0,230.0,Firenze,Appartamento,mid,center,2.0,6,high,large
1200.0,65.0,Firenze,Quadrilocale,mid,center,2.0,4,mid-high,small
3500.0,130.0,Firenze,Appartamento,mid,center,2.0,6,high,mid
3500.0,80.0,Firenze,Quadrilocale,mid,center,2.0,4,high,mid-small
3500.0,75.0,Firenze,Villa,mid,center,1.0,3,high,mid-small
8500.0,380.0,Firenze,Villa,mid,center,1.0,6,very high,large
1300.0,55.0,Firenze,Trilocale,mid,center,1.0,3,mid-high,small
6300.0,220.0,Firenze,Appartamento,mid,center,1.0,5,very high,large
1300.0,90.0,Firenze,Appartamento,mid,center,1.0,5,mid-high,mid-small
1800.0,150.0,Firenze,Quadrilocale,mid,center,1.0,4,mid-high,mid
950.0,45.0,Firenze,Bilocale,mid,center,1.0,2,mid-low,small
8500.0,320.0,Firenze,Appartamento,mid,center,1.0,5,very high,large
1400.0,75.0,Firenze,Trilocale,mid,center,1.0,3,mid-high,mid-small
6500.0,180.0,Firenze,Appartamento,mid,center,1.0,6,very high,mid
1500.0,110.0,Firenze,Quadrilocale,mid,center,1.0,4,mid-high,mid
4000.0,120.0,Firenze,Appartamento,mid,center,1.0,6,very high,mid
1350.0,75.0,Firenze,Trilocale,mid,center,1.0,3,mid-high,mid-small
1200.0,70.0,Firenze,Quadrilocale,mid,center,1.0,4,mid-high,mid-small
7000.0,268.0,Firenze,Appartamento,mid,center,1.0,6,very high,large
1450.0,85.0,Firenze,Trilocale,mid,center,1.0,3,mid-high,mid-small
1900.0,132.0,Firenze,Appartamento,mid,center,1.0,6,mid-high,mid
1700.0,60.0,Firenze,Appartamento,mid,center,1.0,3,mid-high,small
1400.0,100.0,Firenze,Terratetto,mid,center,1.0,3,mid-high,mid
800.0,40.0,Firenze,Bilocale,mid,center,1.0,2,mid-low,small
3200.0,240.0,Firenze,Palazzo,mid,center,1.0,6,high,large
3500.0,130.0,Firenze,Appartamento,mid,center,1.0,6,high,mid
1200.0,180.0,Firenze,Attico,mid,center,1.0,6,mid-high,mid
4800.0,140.0,Firenze,Appartamento,mid,center,1.0,5,very high,mid
1500.0,580.0,Firenze,Villa,mid,center,1.0,6,mid-high,very large
1300.0,96.0,Firenze,Quadrilocale,mid,center,2.0,4,mid-high,mid-small
3500.0,70.0,Firenze,Trilocale,mid,center,2.0,3,high,mid-small
900.0,45.0,Firenze,Monolocale,mid,center,2.0,1,mid-low,small
1545.0,50.0,Firenze,Bilocale,mid,center,2.0,2,mid-high,small
2115.0,50.0,Firenze,Trilocale,mid,center,2.0,3,high,small
2100.0,50.0,Firenze,Bilocale,mid,center,2.0,2,high,small
2505.0,50.0,Firenze,Trilocale,mid,center,2.0,3,high,small
2085.0,50.0,Firenze,Bilocale,mid,center,2.0,2,high,small
2180.0,50.0,Firenze,Quadrilocale,mid,center,2.0,4,high,small
2655.0,50.0,Firenze,Trilocale,mid,center,2.0,3,high,small
3250.0,50.0,Firenze,Trilocale,mid,center,2.0,3,high,small
2330.0,50.0,Firenze,Trilocale,mid,center,2.0,3,high,small
2440.0,50.0,Firenze,Trilocale,mid,center,2.0,3,high,small
1405.0,50.0,Firenze,Bilocale,mid,center,2.0,2,mid-high,small
1595.0,50.0,Firenze,Bilocale,mid,center,2.0,2,mid-high,small
2900.0,50.0,Firenze,Monolocale,mid,center,2.0,1,high,small
5000.0,125.0,Firenze,Bilocale,mid,center,2.0,2,very high,mid
1600.0,54.0,Firenze,Bilocale,mid,center,2.0,2,mid-high,small
2240.0,50.0,Firenze,Trilocale,mid,center,2.0,3,high,small
2255.0,50.0,Firenze,Trilocale,mid,center,2.0,3,high,small
2180.0,50.0,Firenze,Trilocale,mid,center,2.0,3,high,small
5040.0,50.0,Firenze,Quadrilocale,mid,center,2.0,4,very high,small
3400.0,50.0,Firenze,Trilocale,mid,center,2.0,3,high,small
2155.0,50.0,Firenze,Bilocale,mid,center,2.0,2,high,small
1570.0,50.0,Firenze,Bilocale,mid,center,2.0,2,mid-high,small
2155.0,50.0,Firenze,Trilocale,mid,center,3.0,3,high,small
2500.0,50.0,Firenze,Bilocale,mid,center,3.0,2,high,small
1650.0,70.0,Firenze,Trilocale,mid,center,3.0,3,mid-high,mid-small
1935.0,50.0,Firenze,Bilocale,mid,center,3.0,2,mid-high,small
4300.0,50.0,Firenze,Quadrilocale,mid,center,3.0,4,very high,small
4500.0,55.0,Firenze,Bilocale,mid,center,3.0,2,very high,small
2255.0,50.0,Firenze,Bilocale,mid,center,3.0,2,high,small
2090.0,50.0,Firenze,Trilocale,mid,center,3.0,3,high,small
1350.0,45.0,Firenze,Bilocale,mid,center,3.0,2,mid-high,small
2315.0,50.0,Firenze,Trilocale,mid,center,3.0,3,high,small
890.0,26.0,Firenze,Monolocale,mid,center,3.0,1,mid-low,very small
6100.0,50.0,Firenze,Quadrilocale,mid,center,3.0,4,very high,small
5400.0,50.0,Firenze,Quadrilocale,mid,center,3.0,4,very high,small
1800.0,50.0,Firenze,Bilocale,mid,center,3.0,2,mid-high,small
1270.0,50.0,Firenze,Monolocale,mid,center,3.0,1,mid-high,small
2200.0,50.0,Firenze,Bilocale,mid,center,3.0,2,high,small
2950.0,50.0,Firenze,Trilocale,mid,center,3.0,3,high,small
2220.0,50.0,Firenze,Quadrilocale,mid,center,3.0,4,high,small
1240.0,50.0,Firenze,Bilocale,mid,center,3.0,2,mid-high,small
2360.0,50.0,Firenze,Trilocale,mid,center,3.0,3,high,small
3350.0,50.0,Firenze,Bilocale,mid,center,3.0,2,high,small
2200.0,135.0,Firenze,Quadrilocale,mid,center,3.0,4,high,mid
2125.0,50.0,Firenze,Trilocale,mid,center,3.0,3,high,small
2205.0,50.0,Firenze,Bilocale,mid,center,3.0,2,high,small
2395.0,50.0,Firenze,Bilocale,mid,center,3.0,2,high,small
3200.0,50.0,Firenze,Trilocale,mid,center,1.0,3,high,small
1660.0,50.0,Firenze,Monolocale,mid,center,1.0,1,mid-high,small
1805.0,50.0,Firenze,Bilocale,mid,center,1.0,2,mid-high,small
1600.0,75.0,Firenze,Bilocale,mid,center,1.0,2,mid-high,mid-small
1685.0,50.0,Firenze,Trilocale,mid,center,1.0,3,mid-high,small
1945.0,50.0,Firenze,Trilocale,mid,center,1.0,3,mid-high,small
9450.0,50.0,Firenze,Quadrilocale,mid,center,1.0,4,very high,small
1620.0,50.0,Firenze,Bilocale,mid,center,1.0,2,mid-high,small
2200.0,50.0,Firenze,Monolocale,mid,center,1.0,1,high,small
1600.0,45.0,Firenze,Bilocale,mid,center,1.0,2,mid-high,small
1745.0,50.0,Firenze,Trilocale,mid,center,1.0,3,mid-high,small
1810.0,50.0,Firenze,Bilocale,mid,center,1.0,2,mid-high,small
4900.0,50.0,Firenze,Trilocale,mid,center,1.0,3,very high,small
5500.0,50.0,Firenze,Trilocale,mid,center,1.0,3,very high,small
1770.0,50.0,Firenze,Bilocale,mid,center,1.0,2,mid-high,small
1810.0,50.0,Firenze,Bilocale,mid,center,1.0,2,mid-high,small
1970.0,30.0,Firenze,Monolocale,mid,center,1.0,1,mid-high,very small
3250.0,50.0,Firenze,Quadrilocale,mid,center,1.0,4,high,small
6000.0,140.0,Firenze,Quadrilocale,mid,center,1.0,4,very high,mid
1735.0,50.0,Firenze,Trilocale,mid,center,1.0,3,mid-high,small
2380.0,50.0,Firenze,Trilocale,mid,center,1.0,3,high,small
1960.0,50.0,Firenze,Bilocale,mid,center,1.0,2,mid-high,small
5600.0,50.0,Firenze,Quadrilocale,mid,center,1.0,4,very high,small
1800.0,50.0,Firenze,Monolocale,mid,center,1.0,1,mid-high,small
1530.0,50.0,Firenze,Bilocale,mid,center,1.0,2,mid-high,small
2900.0,50.0,Firenze,Bilocale,mid,center,1.0,2,high,small
1760.0,50.0,Firenze,Trilocale,mid,center,1.0,3,mid-high,small
1740.0,50.0,Firenze,Bilocale,mid,center,1.0,2,mid-high,small
1165.0,50.0,Firenze,Bilocale,mid,center,1.0,2,mid-high,small
1555.0,50.0,Firenze,Bilocale,mid,center,1.0,2,mid-high,small
2900.0,50.0,Firenze,Bilocale,mid,center,1.0,2,high,small
1600.0,50.0,Firenze,Appartamento,mid,center,1.0,6,mid-high,small
2045.0,50.0,Firenze,Bilocale,mid,center,1.0,2,high,small
2300.0,50.0,Firenze,Bilocale,mid,center,1.0,2,high,small
2850.0,50.0,Firenze,Bilocale,mid,center,1.0,2,high,small
1625.0,60.0,Firenze,Bilocale,mid,center,1.0,2,mid-high,small
1860.0,50.0,Firenze,Trilocale,mid,center,1.0,3,mid-high,small
2900.0,50.0,Firenze,Trilocale,mid,center,1.0,3,high,small
2450.0,50.0,Firenze,Bilocale,mid,center,1.0,2,high,small
1650.0,50.0,Firenze,Trilocale,mid,center,1.0,3,mid-high,small
2050.0,50.0,Firenze,Trilocale,mid,center,1.0,3,high,small
2775.0,50.0,Firenze,Trilocale,mid,center,1.0,3,high,small
1965.0,50.0,Firenze,Trilocale,mid,center,1.0,3,mid-high,small
2100.0,70.0,Firenze,Trilocale,mid,center,1.0,3,high,mid-small
4450.0,50.0,Firenze,Quadrilocale,mid,center,1.0,4,very high,small
2040.0,50.0,Firenze,Quadrilocale,mid,center,1.0,4,high,small
2285.0,50.0,Firenze,Trilocale,mid,center,1.0,3,high,small
3500.0,82.0,Firenze,Trilocale,mid,center,1.0,3,high,mid-small
1950.0,110.0,Firenze,Bilocale,mid,center,1.0,2,mid-high,mid
1565.0,40.0,Firenze,Monolocale,mid,center,1.0,1,mid-high,small
2520.0,50.0,Firenze,Trilocale,mid,center,2.0,3,high,small
2080.0,50.0,Firenze,Bilocale,mid,center,2.0,2,high,small
2250.0,50.0,Firenze,Bilocale,mid,center,2.0,2,high,small
2550.0,50.0,Firenze,Bilocale,mid,center,2.0,2,high,small
3450.0,70.0,Firenze,Trilocale,mid,center,2.0,3,high,mid-small
1945.0,50.0,Firenze,Trilocale,mid,center,2.0,3,mid-high,small
1880.0,50.0,Firenze,Bilocale,mid,center,2.0,2,mid-high,small
700.0,30.0,Firenze,Monolocale,mid,center,2.0,1,mid-low,very small
2500.0,150.0,Firenze,Appartamento,mid,center,2.0,5,high,mid
1800.0,400.0,Firenze,Villa,mid,center,2.0,6,mid-high,very large
8000.0,240.0,Firenze,Appartamento,mid,center,2.0,6,very high,large
1800.0,50.0,Firenze,Bilocale,mid,center,2.0,2,mid-high,small
3500.0,160.0,Firenze,Appartamento,mid,center,2.0,6,high,mid
3500.0,160.0,Firenze,Appartamento,mid,center,2.0,6,high,mid
1500.0,60.0,Firenze,Bilocale,mid,center,2.0,2,mid-high,small
1200.0,40.0,Firenze,Trilocale,mid,center,2.0,3,mid-high,small
2700.0,85.0,Firenze,Attico,mid,center,2.0,4,high,mid-small
1400.0,72.0,Firenze,Trilocale,mid,center,2.0,3,mid-high,mid-small
1000.0,125.0,Firenze,Attico,mid,center,2.0,5,mid-high,mid
900.0,55.0,Firenze,Trilocale,mid,center,2.0,3,mid-low,small
1600.0,100.0,Firenze,Quadrilocale,mid,center,2.0,4,mid-high,mid
750.0,30.0,Firenze,Monolocale,mid,center,2.0,1,mid-low,very small
7000.0,350.0,Firenze,Appartamento,mid,center,2.0,6,very high,large
720.0,20.0,Firenze,Monolocale,mid,center,2.0,1,mid-low,very small
3000.0,207.0,Firenze,Terratetto,mid,center,2.0,5,high,large
800.0,50.0,Firenze,Trilocale,mid,center,1.0,3,mid-low,small
1500.0,74.0,Firenze,Trilocale,mid,center,1.0,3,mid-high,mid-small
5900.0,370.0,Firenze,Appartamento,mid,center,1.0,5,very high,large
2900.0,165.0,Firenze,Appartamento,mid,center,1.0,5,high,mid
2500.0,110.0,Firenze,Appartamento,mid,center,1.0,5,high,mid
7000.0,289.0,Firenze,Terratetto,mid,center,1.0,5,very high,large
2800.0,160.0,Firenze,Terratetto,mid,center,1.0,5,high,mid
3200.0,70.0,Firenze,Trilocale,mid,center,1.0,3,high,mid-small
4500.0,290.0,Firenze,Villa,mid,center,1.0,6,very high,large
1350.0,70.0,Firenze,Quadrilocale,mid,center,1.0,4,mid-high,mid-small
1650.0,95.0,Firenze,Quadrilocale,mid,center,1.0,4,mid-high,mid-small
2900.0,160.0,Firenze,Appartamento,mid,center,1.0,5,high,mid
2800.0,280.0,Firenze,Villa,mid,center,1.0,6,high,large
2800.0,60.0,Firenze,Bilocale,mid,center,1.0,2,high,small
900.0,85.0,Firenze,Quadrilocale,mid,center,1.0,4,mid-low,mid-small
790.0,25.0,Firenze,Monolocale,mid,center,1.0,1,mid-low,very small
4500.0,180.0,Firenze,Appartamento,mid,center,1.0,5,very high,mid
7500.0,600.0,Firenze,Villa,mid,center,1.0,6,very high,very large
1500.0,95.0,Firenze,Appartamento,mid,center,1.0,5,mid-high,mid-small
6500.0,220.0,Firenze,Appartamento,mid,center,1.0,6,very high,large
2000.0,150.0,Firenze,Appartamento,mid,center,1.0,6,high,mid
4000.0,85.0,Firenze,Quadrilocale,mid,center,1.0,4,very high,mid-small
1800.0,58.0,Firenze,Bilocale,mid,center,1.0,2,mid-high,small
4000.0,210.0,Firenze,Appartamento,mid,center,1.0,6,very high,large
1500.0,130.0,Firenze,Quadrilocale,mid,center,1.0,4,mid-high,mid
5000.0,270.0,Firenze,Villa,mid,center,1.0,6,very high,large
4000.0,300.0,Firenze,Appartamento,mid,center,1.0,6,very high,large
2500.0,230.0,Firenze,Appartamento,mid,center,1.0,6,high,large
1800.0,65.0,Firenze,Bilocale,mid,center,1.0,2,mid-high,small
4000.0,100.0,Firenze,Attico,mid,center,1.0,3,very high,mid
7000.0,210.0,Firenze,Appartamento,mid,center,1.0,5,very high,large
750.0,40.0,Firenze,Bilocale,mid,center,1.0,2,mid-low,small
2800.0,125.0,Firenze,Quadrilocale,mid,center,1.0,4,high,mid
2100.0,132.0,Firenze,Appartamento,mid,center,1.0,5,high,mid
1600.0,80.0,Firenze,Trilocale,mid,center,1.0,3,mid-high,mid-small
1150.0,80.0,Firenze,Quadrilocale,mid,center,1.0,4,mid-high,mid-small
2000.0,100.0,Firenze,Terratetto,mid,center,1.0,4,high,mid
6500.0,300.0,Firenze,Appartamento,mid,center,1.0,6,very high,large
